,Date,User,Tweet
10,2022-08-10 07:30:09+00:00,Lawakgaringg,"RT @Lawakgaringg: Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/6…"
11,2022-08-10 07:30:01+00:00,Lawakgaringg,"RT @Lawakgaringg: Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/k…"
12,2022-08-10 07:29:52+00:00,Lawakgaringg,"RT @Lawakgaringg: Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/x…"
13,2022-08-10 07:29:35+00:00,bingobravoo,@IndonesiaSehatt PPKM kali sangat dibutuh warga indonesia agar varian baru tidak ada
14,2022-08-10 07:28:14+00:00,Lawakgaringg,"Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/ttDMbm4kBN"
15,2022-08-10 07:28:13+00:00,Lawakgaringg,"Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/CDedDv7dDp"
16,2022-08-10 07:28:12+00:00,Lawakgaringg,"Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/6S72COqjA7"
17,2022-08-10 07:28:11+00:00,Lawakgaringg,"Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/km9wlDXldj"
18,2022-08-10 07:28:09+00:00,Lawakgaringg,"Tetap waspada Pandemi Covid berlum berakhir

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/xPzL4skkuo"
19,2022-08-10 07:27:57+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Rabu 10 Agustus 2022 pukul 08:00 WIB Sertu Eko Prasetyo Babinsa Koramil 15/Jty melaks patroli PPKM di pasar Belang Kec Jatiyoso membagikan masker serta menghimbau kepada pedagang dan pengunjung agar mematuhi Prokes untuk mencegah penyebaran Covid-19 https://t.co/PbFlZrVPXS"
20,2022-08-10 07:27:23+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Rabu 10 Agustus 2022 pukul 08:00 WIB Sertu Eko Prasetyo Babinsa Koramil 15/Jty melaks patroli PPKM di pasar Belang Kec Jatiyoso membagikan masker serta menghimbau kepada pedagang dan pengunjung agar mematuhi Prokes untuk mencegah penyebaran Covid-19 https://t.co/80WpjohTuP"
21,2022-08-10 07:26:38+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Rabu 10 Agustus 2022 pukul 08:00 WIB Sertu Eko Prasetyo Babinsa Koramil 15/Jty melaks patroli PPKM di pasar Belang Kec Jatiyoso membagikan masker serta menghimbau kepada pedagang dan pengunjung agar mematuhi Prokes untuk mencegah penyebaran Covid-19 https://t.co/79RR6j5K9w"
22,2022-08-10 07:24:50+00:00,dodobrilian,RT @NurHabi17753162: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatiha…
23,2022-08-10 07:24:40+00:00,dodobrilian,RT @Hafidhaidar99: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan…
24,2022-08-10 07:23:43+00:00,_jungss,"RT @_JEL00: Sungtaro &amp; Jaewoo one tweet Au.

— PPKM menurut keluarga Jung

Cw: dirty talk, hashword, 18+. https://t.co/a9XWf5cRBh"
25,2022-08-10 07:12:35+00:00,Koramil08sbj,pada hari Senin  tanggal 8 Agustus 2022 Pkl 08.30 WIB s.d selesai telah dilaksanakan  *Giat  Patroli  dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat* bertempat di Wilayah Kecamatan Masaran . https://t.co/H902jthAIy
26,2022-08-10 07:08:09+00:00,kissablehyune,@rigeleo ppkm lv 4 ya wkwkwkwk
27,2022-08-10 07:04:23+00:00,whenchantired,@tongcroissant Betul gan krn Selama di kariadi sy ppkm (plonga plongo kaya monyet)
28,2022-08-10 07:04:15+00:00,Mil_05_Kliwon,"Surakarta, Selasa 9 Agustus 2022  Piket Koramil 04 /Jebres Serka Rofiq Priyono melaksanakan patroli Kamtibmas sekaligus terapkan PPKM di wilayah Kec. Jebres.

#babinsasurakarta 
#pendimsurakarta https://t.co/zJFkNtBGwU"
29,2022-08-10 07:00:42+00:00,emoboyjz,"[8/10, 13:40] mun joe: gue ppkn
[8/10, 13:47] 真: gue ppkm ueueueueue
[8/10, 13:49] mun joe: ga nanya
[8/10, 13:49] 真: duh sakit dek
[8/10, 13:51] 真: lu kyknya gasuka bgt sama gue knpsi
[8/10, 13:57] mun joe: gpp
[8/10, 13:57] mun joe: enak aja bully lu

ohh.. 😌"
30,2022-08-10 07:00:05+00:00,sukassarap,@AISYAHHHHheyooo @jixhfz AKWOAKWOAKAOAKAOKAKWKAKA ppkm planga plongo kayak monyet
31,2022-08-10 06:58:22+00:00,rigeleo,@kissablehyune lagi ppkm AHAHAHA
32,2022-08-10 06:55:14+00:00,keketidur,"TAKUUUUT AKU TD PAS SOALNYA DIBAGIIN CM BS ""WOAH WOW APA INI ADUCH"" ALIAAAS PPKM PLONGA PLONGO KY MONYET"
33,2022-08-10 06:54:46+00:00,polreskukar,"Kukar – Personel jajaran Polres Kukar dalam kegiatan PPKM level 1 melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian, Selasa (9/8/22).
.
.
#PolresKukar #poldakaltim #divisihumaspolri #kukar https://t.co/XYkssvtsPW"
34,2022-08-10 06:45:24+00:00,macaroonnie,ppkm (pala pusing karena mingyu)
35,2022-08-10 06:37:41+00:00,zcldocs,@jenonasiuduk PPKM 😭😭
36,2022-08-10 06:29:25+00:00,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKD4S2W"
37,2022-08-10 06:26:14+00:00,nashrulblumbang,RT @andi_ristiyanto: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatiha…
38,2022-08-10 06:23:17+00:00,karlinap124,"Kasus aktif COVID-19 di Indonesia tercatat 49.633 kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/EkizrhVd85"
39,2022-08-10 06:22:28+00:00,yumakittyy,"PPKM
Planga plongo kyak monyet"
40,2022-08-10 06:21:18+00:00,nimu123456,"Ikatn drama, Ya emang nmx jg DRAMA seri

Ikatan pocong, ik gatel, ik gremet2
Trs ngapain minta al msk lagi. Mau ya al jd pocongx trs minta garuk gatel gremet2 ppkm lev.smesta soalx

Maaf banget, smpe sgitu jijikx nistain tp ngarep idolax balik, trs ngatain yg msh nonton bodoh"
41,2022-08-10 06:20:42+00:00,karlinap124,"Kasus aktif COVID-19 di Indonesia tercatat 49.633 kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/ei1pp7tnrE"
42,2022-08-10 06:14:53+00:00,sadidawoaini,"Masyarakatnya Diimbau Untuk Tetap Berupaya Mencegah Penularan Corona Dengab Menerapkan Protokol Kesehatan
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/NE2COsfoJl"
43,2022-08-10 06:12:14+00:00,Brigade01Arwan1,RT @Hafidhaidar99: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan…
44,2022-08-10 05:47:20+00:00,hokunation,ifans ppkm alias planga plongo ky … https://t.co/6fgSPZtQYt
45,2022-08-10 05:35:33+00:00,Iskandar__NH,RT @M_45_Wee: Alhamdulillah Asosiasi Pegiat Desa Indonesia kab  Lamongan selesai melaksanakan kegiatan Pelatihan Peningkatan Kapasitas Mand…
46,2022-08-10 05:34:36+00:00,Iskandar__NH,RT @Siswant37442031: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatiha…
47,2022-08-10 05:34:32+00:00,Iskandar__NH,RT @Hafidhaidar99: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan…
48,2022-08-10 05:34:27+00:00,Iskandar__NH,RT @SmileIrnawati: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan…
49,2022-08-10 05:34:21+00:00,Iskandar__NH,"RT @TULUSTEDY: Alhamdulillah Berjalan Dg Lancar &amp; Sukses 
#APDILamongan 
#APDIJatim 
Asosiasi Pegiat Desa Indonesia (APDI) Kab Lamongan Gel…"
50,2022-08-10 05:33:22+00:00,KoramilKedawung,"Pada hari  Rabo tgl  10 Agustus 2022 Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Tanon. https://t.co/jIBlPx6WHd"
51,2022-08-10 05:22:15+00:00,AnnaFaey,RT @Iskandar__NH: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan P…
52,2022-08-10 05:15:32+00:00,momontbn,RT @santrimbeling86: Sukses Pelatihan Peningkatan Kapasitas Mandiri (PPKM) Tenaga Pendamping Profesional ( TPP) Kab. Tuban Oleh APDI Jatim…
53,2022-08-10 05:14:36+00:00,LamtoPLD,RT @santrimbeling86: Sukses Pelatihan Peningkatan Kapasitas Mandiri (PPKM) Tenaga Pendamping Profesional ( TPP) Kab. Tuban Oleh APDI Jatim…
54,2022-08-10 05:14:21+00:00,LamtoPLD,RT @santrimbeling86: Asosiasi Pegiat Desa Indonesia Jawa Timur Gelar Pelatihan Peningkatan Kapasitas Mandiri (PPKM) Tenaga Pendamping Profe…
55,2022-08-10 05:13:59+00:00,19Tanon,"Pada hari  Rabo tgl  10 Agustus 2022 Pkl 09.00 WIB  s.d selesai telah dilaksanakan Giat  patroli  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Tanon. https://t.co/57ZzbaTQrs"
56,2022-08-10 05:13:58+00:00,INTELKAMPSP1,Personil satuan intelkam monitoring Pelaksanaan Operasi Yustisi tentang Pemberlakuan  Pembatasan Kegiatan Masyarakat (PPKM) Level 1 di wilayah Kota Padangsidimpuan. https://t.co/tUqVjiKuhP
57,2022-08-10 05:02:22+00:00,19Tanon,"Pada hari Selasa 9 Agustus 2022  Pkl 20. 30  WIB s/d selesai telah dilaksanakan Giat patroli Keamanan bersama Polsek Tanon dan Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/eeR9Ut5sAt"
58,2022-08-10 05:01:36+00:00,Peachylvuii,"Sejak pandemi melanda meningkatkan penggunaan internet karena PPKM yg mengharuskan Semua orang melakukan pekerjaan dlm rumah #TebarPitaLebar
#BiarNggakTulalit
kita bangsa digital https://t.co/dUpnOxtZKb"
59,2022-08-10 05:00:08+00:00,19Tanon,Anggota Koramil 07/Ngrampal melaksanakan Patroli  dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat ( PPKM Darurat  Level 1 ) di wilayah kecamatan Ngrampal kab Sragen https://t.co/R65hM7fgZl
60,2022-08-10 04:57:17+00:00,rahadianfarizi,@asmaraism Bagus sih tumbuh. Tp dibandingkan tahun 2021.. masih PPKM dan larangan mudik kan itu?
61,2022-08-10 04:56:57+00:00,archerennr,@gisellefiksi lo jg monyed soalnya ppkm berlaku di semua masyakarat
62,2022-08-10 04:53:51+00:00,karinafiksi,"@archerennr ppkm, plonga plongo kayak monyet"
63,2022-08-10 04:53:36+00:00,icesypost,"RT @_JEL00: Sungtaro &amp; Jaewoo one tweet Au.

— PPKM menurut keluarga Jung

Cw: dirty talk, hashword, 18+. https://t.co/a9XWf5cRBh"
64,2022-08-10 04:51:57+00:00,cakra9901,"KARANGANYAR - Sertu Hermansyah beserta 2 anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 bertempat di pasar Nglano, Tasikmadu dengan menghimbau pada pedagang dan pengunjung agar tetap mentaati protokol kesehatan guna mencegah penularan Covid 19 dengan menerapkan 5M https://t.co/JYGwu8FZ8M"
65,2022-08-10 04:51:36+00:00,cakra9901,"KARANGANYAR - Sertu Hermansyah beserta 2 anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 bertempat di pasar Nglano, Tasikmadu dengan menghimbau pada pedagang dan pengunjung agar tetap mentaati protokol kesehatan guna mencegah penularan Covid 19 dengan menerapkan 5M https://t.co/5j4C51nfZ2"
66,2022-08-10 04:51:15+00:00,cakra9901,"KARANGANYAR - Sertu Hermansyah beserta 2 anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 bertempat di pasar Nglano, Tasikmadu dengan menghimbau pada pedagang dan pengunjung agar tetap mentaati protokol kesehatan guna mencegah penularan Covid 19 dengan menerapkan 5M https://t.co/GwLssn0RPs"
67,2022-08-10 04:51:01+00:00,cakra9901,"KARANGANYAR - Sertu Hermansyah beserta 2 anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 bertempat di pasar Nglano, Tasikmadu dengan menghimbau pada pedagang dan pengunjung agar tetap mentaati protokol kesehatan guna mencegah penularan Covid 19 dengan menerapkan 5M https://t.co/otwl0mFNrp"
68,2022-08-10 04:44:46+00:00,sadicticglory,"temen gue kenapa pada mau ngebut mau skripsi sih anjir ngakakakaka 😭😭😭,,, apa gak masih ngang ngong ngang ngong?? 2 tahun onlen kan ppkm (planga plongo kayak monyet) 😔, uts uas modal nyontek pulak 😔😔😔"
69,2022-08-10 04:42:53+00:00,jeanissante,ppkm agak kasar menurut w https://t.co/0HkR7xcZ1m
70,2022-08-10 04:38:51+00:00,poncooopw,@hypebitj Nanti deh nunggu ppkm lagi 🤣🤣
71,2022-08-10 04:33:21+00:00,sipenyuka_FILM,"@bicaraboxoffice Film ini mah karena rindu nonton karena aturan ppkm, dan liburan panjang"
72,2022-08-10 04:32:26+00:00,_JEL00,"Sungtaro &amp; Jaewoo one tweet Au.

— PPKM menurut keluarga Jung

Cw: dirty talk, hashword, 18+. https://t.co/a9XWf5cRBh"
73,2022-08-10 04:31:06+00:00,RahadiSaptono,RT @RefCus: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan Peningk…
74,2022-08-10 04:30:21+00:00,RahadiSaptono,RT @SmileIrnawati: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan…
75,2022-08-10 04:29:04+00:00,kodim0313kpr,"BABINSA KORAMIL 04/PKL KURAS MEMBERIKAN HIMBAUWAN KEPADA WARGA PUTUHI PROKES.

Pangkalan Lesung– Dalam rangka meningkatkan kesadaran masyarakat untuk mematuhi protokol kesehatan Covid-19, tentang PPKM (Pemberlakuan Pembatasan Kegiatan Masyarakat) https://t.co/zjVI78R0VR"
76,2022-08-10 04:28:53+00:00,RahadiSaptono,"RT @TULUSTEDY: Alhamdulillah Berjalan Dg Lancar &amp; Sukses 
#APDILamongan 
#APDIJatim 
Asosiasi Pegiat Desa Indonesia (APDI) Kab Lamongan Gel…"
77,2022-08-10 04:28:42+00:00,himaska_unri,"Di semester ganjil ini rencana perkuliahan akan dilaksanakan secara tatap muka dengan memperhatikan beberapa hal,  yaitu:
1. Level Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Provinsi Riau pada Khususnya dan seluruh wilayah Indonesia pada umumnya;"
78,2022-08-10 04:26:55+00:00,RahadiSaptono,RT @arisaputrop3md: Berjalan dg baik &amp; Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan Peningka…
79,2022-08-10 04:22:39+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Sertu Hermansyah anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 penertiban dan pendisiplinan protokol kesehatan di pasar Nglano, Tasikmadu dengan menghimbau pedagang/pengunjung agar tetap mentaati protokol kesehatan dengan 5M. https://t.co/g9IckbQqpF"
80,2022-08-10 04:22:32+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Sertu Hermansyah anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 penertiban dan pendisiplinan protokol kesehatan di pasar Nglano, Tasikmadu dengan menghimbau pedagang/pengunjung agar tetap mentaati protokol kesehatan dengan 5M. https://t.co/JDuu5w43lX"
81,2022-08-10 04:22:22+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Sertu Hermansyah anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM level 3 penertiban dan pendisiplinan protokol kesehatan di pasar Nglano, Tasikmadu dengan menghimbau pedagang/pengunjung agar tetap mentaati protokol kesehatan dengan 5M. https://t.co/uS7Zle0bXe"
82,2022-08-10 04:16:04+00:00,KodimKarangany1,KARANGANYAR - Rabu 10 Agustus 2022 Serda Imam Maulidin Koramil 06/Karangpandan bersama Satpol PP Kec. Karangpandan melaksanakan patroli PPKM di Pasar Karangpandan dengan memberikan masker dan menyampaikan himbauan kepada pengunjung pasar agar tetap mentaati Protokol Kesehatan. https://t.co/7Jq7FBO7r3
83,2022-08-10 04:15:58+00:00,KodimKarangany1,KARANGANYAR - Rabu 10 Agustus 2022 Serda Imam Maulidin Koramil 06/Karangpandan bersama Satpol PP Kec. Karangpandan melaksanakan patroli PPKM di Pasar Karangpandan dengan memberikan masker dan menyampaikan himbauan kepada pengunjung pasar agar tetap mentaati Protokol Kesehatan. https://t.co/mxRHjoXznS
84,2022-08-10 04:15:50+00:00,KodimKarangany1,KARANGANYAR - Rabu 10 Agustus 2022 Serda Imam Maulidin Koramil 06/Karangpandan bersama Satpol PP Kec. Karangpandan melaksanakan patroli PPKM di Pasar Karangpandan dengan memberikan masker dan menyampaikan himbauan kepada pengunjung pasar agar tetap mentaati Protokol Kesehatan. https://t.co/N9M3DaUCEs
85,2022-08-10 03:51:02+00:00,juyrneykidz,@resdarya ppkm
86,2022-08-10 03:46:30+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Serka Dimyati anggota Koramil 09/Ngargoyoso melaksanakan patroli PPKM Level 3 dan membagikan masker kepada masyarakat yang berada di pusat pertokoan desa Berjo kecamatan Ngargoyoso, serta menghimbau agar selalu mematuhi protokol kesehatan. https://t.co/zSWw1CWMlF"
87,2022-08-10 03:46:02+00:00,Muhimmudin1,RT @santrimbeling86: Asosiasi Pegiat Desa Indonesia Jawa Timur Gelar Pelatihan Peningkatan Kapasitas Mandiri (PPKM) Tenaga Pendamping Profe…
88,2022-08-10 03:45:51+00:00,Muhimmudin1,RT @santrimbeling86: Sukses Pelatihan Peningkatan Kapasitas Mandiri (PPKM) Tenaga Pendamping Profesional ( TPP) Kab. Tuban Oleh APDI Jatim…
89,2022-08-10 03:45:38+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Serka Dimyati anggota Koramil 09/Ngargoyoso melaksanakan patroli PPKM Level 3 dan membagikan masker kepada masyarakat yang berada di pusat pertokoan desa Berjo kecamatan Ngargoyoso, serta menghimbau agar selalu mematuhi protokol kesehatan. https://t.co/K499YTByQJ"
90,2022-08-10 03:45:33+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Serka Dimyati anggota Koramil 09/Ngargoyoso melaksanakan patroli PPKM Level 3 dan membagikan masker kepada masyarakat yang berada di pusat pertokoan desa Berjo kecamatan Ngargoyoso, serta menghimbau agar selalu mematuhi protokol kesehatan. https://t.co/5htXkElbVx"
91,2022-08-10 03:45:24+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Serka Dimyati anggota Koramil 09/Ngargoyoso melaksanakan patroli PPKM Level 3 dan membagikan masker kepada masyarakat yang berada di pusat pertokoan desa Berjo kecamatan Ngargoyoso, serta menghimbau agar selalu mematuhi protokol kesehatan. https://t.co/xlXwbkqZoC"
92,2022-08-10 03:45:18+00:00,KodimKarangany1,"KARANGANYAR - Rabu 10 Agustus 2022 Serka Dimyati anggota Koramil 09/Ngargoyoso melaksanakan patroli PPKM Level 3 dan membagikan masker kepada masyarakat yang berada di pusat pertokoan desa Berjo kecamatan Ngargoyoso, serta menghimbau agar selalu mematuhi protokol kesehatan. https://t.co/3fkbbs60EV"
93,2022-08-10 03:45:03+00:00,Najxae,"@ModestiIity Makasih kembali. Nyuruh aja gak sekalian suapin? PPKM apa, ya? Pelajar-Pelajar Kelebihan Makan?"
94,2022-08-10 03:44:57+00:00,naharpmd,RT @Iskandar__NH: Alhamdulillah Berjalan baik Sukses #APDILamongan #APDIJatim Asosiasi Pegiat Desa Indonesia kab Lamongan Gelar Pelatihan P…
95,2022-08-10 03:41:36+00:00,PolsekPorsea,"PERSONIL POLSEK PORSEA BERSAMA KELURAHAN PASAR PORSEA MELAKSANAKAN OPERASI YUSTISI DAN PPKM BERBASIS MIKRO DI PASAR TRADISIONAL PORSEA

Porsea-Kegiatan Himbauan dan teguran Prokes Covid-19 kepada pengunjung dan pedagang di pasar tradisional porsea (10/08/2022) https://t.co/eGTFKHCLNv"
96,2022-08-10 03:36:54+00:00,ningnyig,"@mvinjoo Hyy minjuuu cakep, hahahah ppkm banget kah.. Sini aku plototin wajah kamuuu"
97,2022-08-10 03:34:40+00:00,LusianaHalida,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
98,2022-08-10 03:34:36+00:00,bilqizameliani,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
99,2022-08-10 03:34:34+00:00,anitajeann90,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
100,2022-08-10 03:34:31+00:00,cahyaafiffah,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
101,2022-08-10 03:34:27+00:00,alydrusbella1,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
102,2022-08-10 03:34:25+00:00,AldoMana1,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
103,2022-08-10 03:34:22+00:00,dariyah24,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
104,2022-08-10 03:34:20+00:00,AntoniLubis19,"RT @IndonesiaSehatt: Tetap Waspada !!
Kasus Mingguan Covid-19 Naik
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM https://t.…"
105,2022-08-10 03:32:42+00:00,santrimbeling86,RT @md23_agus: Asosiasi Pegiat Desa Indonesia Jawa Timur Gelar Pelatihan Peningkatan Kapasitas Mandiri (PPKM) Tenaga Pendamping Profesional…
106,2022-08-10 03:31:22+00:00,LusianaHalida,"RT @IndonesiaSehatt: Kasus Aktif Covid-19 di Indonesia Tercatat 49,633 Kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM…"
107,2022-08-10 03:31:18+00:00,bilqizameliani,"RT @IndonesiaSehatt: Kasus Aktif Covid-19 di Indonesia Tercatat 49,633 Kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM…"
108,2022-08-10 03:31:15+00:00,anitajeann90,"RT @IndonesiaSehatt: Kasus Aktif Covid-19 di Indonesia Tercatat 49,633 Kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM…"
109,2022-08-10 03:31:14+00:00,dewisuci510,"RT @IndonesiaSehatt: Kasus Aktif Covid-19 di Indonesia Tercatat 49,633 Kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM…"
110,2022-08-10 03:31:13+00:00,cahyaafiffah,"RT @IndonesiaSehatt: Kasus Aktif Covid-19 di Indonesia Tercatat 49,633 Kasus
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid #PPKM…"
