,Date,User,Tweet
16,2022-08-20 07:50:56+00:00,crushslime,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
17,2022-08-20 07:45:46+00:00,nayeonyi,"@rkikve ppkm dong 😭 planga plongo kayak [redacted] kah? :"""") iyaaaa nih opp! doakan aja lancar dan bisa sesukses bts yah 🤲🏻🤲🏻"
18,2022-08-20 07:44:50+00:00,KodimKarangany1,KARANGANYAR - Sabtu 20 Agustus 2022 Serma Ahmad anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM Level 3 di pasar Nglanu Tasikmadu menghimbau Pedagang dan pengujung di pasar untuk selalu mematuhi dan mentaati protokol kesehatan guna mencegah penularan COVID 19 dengan 5M. https://t.co/TVmZ5TDG2j
19,2022-08-20 07:44:43+00:00,KodimKarangany1,KARANGANYAR - Sabtu 20 Agustus 2022 Serma Ahmad anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM Level 3 di pasar Nglanu Tasikmadu menghimbau Pedagang dan pengujung di pasar untuk selalu mematuhi dan mentaati protokol kesehatan guna mencegah penularan COVID 19 dengan 5M. https://t.co/xf613nHigU
20,2022-08-20 07:44:39+00:00,rkikve,@nayeonyi saya lagi gak ngapa ngapain alias ppkm wkwk. mau comeback ya Nay?
21,2022-08-20 07:44:31+00:00,KodimKarangany1,KARANGANYAR - Sabtu 20 Agustus 2022 Serma Ahmad anggota Koramil 02/Tasikmadu melaksanakan patroli PPKM Level 3 di pasar Nglanu Tasikmadu menghimbau Pedagang dan pengujung di pasar untuk selalu mematuhi dan mentaati protokol kesehatan guna mencegah penularan COVID 19 dengan 5M. https://t.co/5ScROvnx1n
22,2022-08-20 07:43:16+00:00,Hobbq,"Diving lagi nanti, mau PPKM. https://t.co/1TnP1eE5Lk"
23,2022-08-20 07:43:07+00:00,KoramilKedawung,"Pada hari Sabtu tgl 20 Agustus  2022 Pukul  08.30 Wib s/d. selesai telah dilaksanakan Giat patroli gabungan bersama Polsek Kedawung dalam rangka Pelaksanaan PPKM LEVEL l membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Kedawung. https://t.co/9dAUBdbblg"
24,2022-08-20 07:39:45+00:00,faaaaatiiiiin,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
25,2022-08-20 07:36:34+00:00,daniawh,Weekend lalu gue cabut pergi ke purwokerto. 5 hrs travelling time by KAI. Rasanya nyaman bgt. Ga penuh dgn hingar bingar kota but you still get everything. Pengen deh gue cabut buat tinggal di kabupaten for good. Pasca PPKM kayaknya kalo ketemu lagi sm macet2an tuh nyebelin bgt.
26,2022-08-20 07:35:32+00:00,PolsekLumbanju1,Kegiatan Personil Polsek Lumbanjulu melaksanaan Ops Yustisi dan PPKM berbasis Mikro di Pasar lumban julu Desa Pasar lumban julu Kec. Lumbanjulu Kab. Toba https://t.co/rkEVUhjkKT
27,2022-08-20 07:35:17+00:00,Koramil0725,Serka Joko Waoiman melaksanakan Giat  patroli gabungan bersama Polsek Sukodono dalam rangka  Pelaksanaan ppkm level I membatasi Mobilitas Perpindahan Masyarakat. https://t.co/S7KIGeoXDJ
28,2022-08-20 07:34:08+00:00,jubidotcom,"Pemkot Jayapura berlakukan PPKM mikro di zona merah

#PapuanLivesMatter 
#Papua 
https://t.co/qL4742FNqE"
29,2022-08-20 07:21:37+00:00,jungfwon,@LACRUELITY makasij kak kenneth buat gamenya 🙆‍♂️ selamat ppkm https://t.co/T5X8iMkZqg
30,2022-08-20 07:20:20+00:00,LACRUELITY,"Makasih banyak buat yang udah ikut main! Setelah ini PPKM aja sampai mission. Yang mau pipis, yang mau makan, istirahat silakan. Yang tadi gak sempat ikutan, malam nanti masih ada games jadi bisa ngepul point lagi dari sana. Semangat dan selamat istirahat!"
31,2022-08-20 07:16:35+00:00,jicdangmin,@SUMDlN Kenapa ppkm juga sumin?
32,2022-08-20 07:13:35+00:00,nishimfura,@this7chill @Jaeqyuk @Greatestival PPKM YAK😖🤙
33,2022-08-20 07:08:31+00:00,Koramil0725,"Serka Anto JP melaksanakan Giat  patroli gabungan dalam rangka patroli PPKM level I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Sukodono. https://t.co/sv5P4lK7l9"
34,2022-08-20 07:01:35+00:00,hwuangxuxi,@YWlZHUO Gak tau ning gege lagi ppkm
35,2022-08-20 07:01:13+00:00,bvnotwit,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
36,2022-08-20 06:57:37+00:00,Doelshilal1,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
37,2022-08-20 06:47:18+00:00,annisaratr_,"RT @AdeztaApriyanti: Woah… Aku kmaren ikut travel ini bareng kakak spupu aku &amp; udah DP, tpi krna di pending terus keberangkatannya dgn alas…"
38,2022-08-20 06:43:38+00:00,zamethzulfik,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
39,2022-08-20 06:37:23+00:00,JakartaIDNews,"#Jakarta #DKIJakarta @JakartaIDNews @DKIJakarta: 'Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Yuk, tetap disiplin protokol kesehatan dan leng… https://t.co/HcguqwP4Rt, see more https://t.co/eF44HD5erC"
40,2022-08-20 06:32:22+00:00,brienso63,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
41,2022-08-20 06:29:23+00:00,sassykrit,ppkm https://t.co/UBwoVmvAvT
42,2022-08-20 06:23:53+00:00,caecilyn,"RT @AdeztaApriyanti: Woah… Aku kmaren ikut travel ini bareng kakak spupu aku &amp; udah DP, tpi krna di pending terus keberangkatannya dgn alas…"
43,2022-08-20 06:22:47+00:00,segatahu,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
44,2022-08-20 06:22:33+00:00,koramilkarangm2,"Telah dilaksanakan giat operasi Yustisi/Penyekatan  Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Polsek Mondokan dan Anggota Koramil 14/Mondokan diwilayah Kecamatan Mondokan. https://t.co/6nMvCjL3eW"
45,2022-08-20 06:21:24+00:00,EntongGempal,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
46,2022-08-20 06:20:18+00:00,selfoli,"Hi ppkm (plonga plongo kayak manurios), mau berkawan gak?? https://t.co/LtLn4EXS8M"
47,2022-08-20 06:18:44+00:00,shofwat33,"Tekan Penularan Covid-19, Selalu Taat Prokes

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/XnxdmazzGr"
48,2022-08-20 06:11:40+00:00,RakaGalang4,"Tetap disiplin protokol kesehatan dan segera vaksinasi booster 🙏🙏🙏
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/RvYJBvS5Qg"
49,2022-08-20 06:11:19+00:00,lalanirmala524,"Tetap disiplin protokol kesehatan dan segera vaksinasi booster 🙏🙏🙏
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/ej6L8KjYkG"
50,2022-08-20 06:11:01+00:00,faizallukman83,"Tetap disiplin protokol kesehatan dan segera vaksinasi booster 🙏🙏🙏
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/T0RMhgaipw"
51,2022-08-20 06:08:56+00:00,kucinggot_,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
52,2022-08-20 06:04:10+00:00,jicdangmin,*ppkm* https://t.co/Gu7syULIlI
53,2022-08-20 06:03:53+00:00,imhyozeop,@ACTONMUSE Lal yang PPKM
54,2022-08-20 06:03:44+00:00,FitriAulia92_,"Tekan Penularan Covid-19, Selalu Taat Prokes 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/oOiYIxLetl"
55,2022-08-20 06:03:20+00:00,FitriAulia92_,"Kepala Daerah Harus Perketat Pengawasan Prokes 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/jsDXwdwQFJ"
56,2022-08-20 05:57:30+00:00,siagianharry,"@NenkMonica @rang_simabua Prinsipnya Kalau akhirnya penguasa hancur di 2024, Indonesia juga harus hancur dan babak belur. Hutang numpuk, asset dikelola pemberi hutang, barang2 mahal, kerja gak boleh dgn alasan ppkm, dll.. dll.. dll.. ngeri."
57,2022-08-20 05:56:03+00:00,lupizlyz,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
58,2022-08-20 05:55:34+00:00,koramilkarangm2,"Giat patroli dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Sambirejo. https://t.co/XoSC2zDd7v"
59,2022-08-20 05:47:31+00:00,Avrlya_,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
60,2022-08-20 05:43:44+00:00,idaman_km,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
61,2022-08-20 05:41:22+00:00,ongkangkaki,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
62,2022-08-20 05:40:24+00:00,raverara_,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
63,2022-08-20 05:37:55+00:00,mar10612,RT @fulloeartt: Ppkm doodle #ppkm #butterflysoup https://t.co/WPbH90XRVw
64,2022-08-20 05:36:00+00:00,aintirish,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
65,2022-08-20 05:35:55+00:00,RosidSinamor,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
66,2022-08-20 05:34:07+00:00,seutelgi,"@JlMUlN kan kamu ppkm

Aku 🤩 lagi 🥵 bertamasya 🥴 bersama 🥳 labellest 🫡"
67,2022-08-20 05:31:33+00:00,bebetterrby,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
68,2022-08-20 05:31:08+00:00,JlMUlN,@seutelgi PPKM https://t.co/LLoTnqBlKC
69,2022-08-20 05:30:00+00:00,_mirohskz_,"Inget banget 14 maret 2020 jalan2 ke mall sama mamah. Minggu masih ke gereja, ga nyangka senin tanggal 16 udah ppkm kayak gitu... https://t.co/ZwuUj0f484"
70,2022-08-20 05:23:25+00:00,_titik2d,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
71,2022-08-20 05:16:16+00:00,arayusten,ko tb2 ak jd ppkm gn yh
72,2022-08-20 05:15:04+00:00,alrendy,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
73,2022-08-20 05:14:52+00:00,kotajaktim,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
74,2022-08-20 05:12:44+00:00,NYSRBL,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Y…"
75,2022-08-20 05:12:07+00:00,honeyrenjun23,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
76,2022-08-20 05:11:43+00:00,koramilkarangm2,"Pada Pkl 08.30 wib s.d selesai telah dilaksanakan Giat  Patroli gabungan bersama Polsek Gemolong dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kec. Gemolong. https://t.co/HTYi0P0r2c"
77,2022-08-20 05:10:54+00:00,DKIJakarta,"Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 16-29 Agustus 2022.

Yuk, tetap disiplin protokol kesehatan dan lengkapi vaksinasimu dengan vaksin booster.

#PPKM #PPKMLevel1 #JagaJakarta
#HadapiBersama
#JakartaBangkit https://t.co/hYv7PImuds"
78,2022-08-20 05:04:52+00:00,satriad_27,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
79,2022-08-20 05:04:01+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Sabtu 20 Agustus 2022 Koptu Suratmanto anggota Koramil 15/Jty melaks patroli PPKM bertempat di pasar Belang Kec Jatiyoso, Kec Jatiyoso, menghimbau warga agar selalu mematuhi Prokes untuk mencegah penyebaran Covid-19 dengan 5m. https://t.co/Nuy82TLnrA"
80,2022-08-20 05:03:34+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Sabtu 20 Agustus 2022 Koptu Suratmanto anggota Koramil 15/Jty melaks patroli PPKM bertempat di pasar Belang Kec Jatiyoso, Kec Jatiyoso, menghimbau warga agar selalu mematuhi Prokes untuk mencegah penyebaran Covid-19 dengan 5m. https://t.co/bp2QMPEmdi"
81,2022-08-20 05:03:08+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Sabtu 20 Agustus 2022 Sertu Eko Prasetyo anggota Koramil 15/Jty melaks patroli PPKM bertempat di  pasar Belang Kec Jatiyoso, Kec Jatiyoso, menghimbau warga agar selalu mematuhi Prokes untuk mencegah penyebaran Covid-19 dengan 5m. https://t.co/fOK5MBFSEN"
82,2022-08-20 05:02:45+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Sabtu 20 Agustus 2022 Sertu Eko Prasetyo anggota Koramil 15/Jty melaks patroli PPKM bertempat di  pasar Belang Kec Jatiyoso, Kec Jatiyoso, menghimbau warga agar selalu mematuhi Prokes untuk mencegah penyebaran Covid-19 dengan 5m. https://t.co/O8cpSq01Kq"
83,2022-08-20 05:02:20+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Sabtu 20 Agustus 2022 Sertu Eko Prasetyo anggota Koramil 15/Jty melaks patroli PPKM bertempat di  pasar Belang Kec Jatiyoso, Kec Jatiyoso, menghimbau warga agar selalu mematuhi Prokes untuk mencegah penyebaran Covid-19 dengan 5m. https://t.co/o1ALkg2QhH"
84,2022-08-20 05:01:39+00:00,koramil15jty2,"Koramil 15 Jatiyoso, pada hari Sabtu 20 Agustus 2022 Sertu Eko Prasetyo anggota Koramil 15/Jty melaks patroli PPKM bertempat di  pasar Belang Kec Jatiyoso, Kec Jatiyoso, menghimbau warga agar selalu mematuhi Prokes untuk mencegah penyebaran Covid-19 dengan 5m. https://t.co/ucAlNhSEwV"
85,2022-08-20 05:00:06+00:00,SunardiFauzi,"Giat  patroli dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Karangmalang. https://t.co/zcV0G3BM37"
86,2022-08-20 04:57:00+00:00,SunardiFauzi,"Giat patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/MVVHwAoT5X"
87,2022-08-20 04:53:11+00:00,Toto_1945,Semua Daerah Masuk Level 1 PPKM Jawa-Bali Diperpanjang Sampai 29 Agustus 2022 https://t.co/rCjpYSS6Tf
88,2022-08-20 04:53:08+00:00,SunardiFauzi,"Giat  Patroli gabungan bersama Polsek Gemolong dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kec. Gemolong. https://t.co/c4I8YYsdZL"
89,2022-08-20 04:52:06+00:00,yusufabualif,Semua Daerah Masuk Level 1 PPKM Jawa-Bali Diperpanjang Sampai 29 Agustus 2022 https://t.co/D2neITA9no
90,2022-08-20 04:48:39+00:00,lowkeyplace,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
91,2022-08-20 04:48:36+00:00,17schuu,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
92,2022-08-20 04:47:20+00:00,SunardiFauzi,"Telah dilaksanakan giat operasi Yustisi/Penyekatan  Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Polsek Mondokan dan Anggota Koramil 14/Mondokan diwilayah Kecamatan Mondokan. https://t.co/x4shQVTPcO"
93,2022-08-20 04:47:02+00:00,SunardiFauzi,"Telah dilaksanakan giat operasi Yustisi/Penyekatan  Pelaksanaan *PPKM LEVEL 1* dalam membatasi mobilitasi perpindahan masyarakat 
oleh Polsek Mondokan dan Anggota Koramil 14/Mondokan diwilayah Kecamatan Mondokan. https://t.co/4IFyU8z4m7"
94,2022-08-20 04:45:30+00:00,SunardiFauzi,"Anggota Koramil 19/Tanon telah melaks Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL   * I  * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/bAbiJaCFV9"
95,2022-08-20 04:41:50+00:00,kurasbakmandi,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
96,2022-08-20 04:41:48+00:00,guzzeI,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
97,2022-08-20 04:40:23+00:00,jungfwon,@Jeongwso @jicohu Aku juga PPKM https://t.co/QNECAVCssl
98,2022-08-20 04:40:07+00:00,SunardiFauzi,Anggota Koramil 18/Kalijambe melaksanakan  patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat di Wilayah Kecamatan Kalijambe. https://t.co/9VmhAnZtcO
99,2022-08-20 04:38:13+00:00,SunardiFauzi,Anggota Koramil 18/Kalijambe melaksanakan  patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat di Wilayah Kecamatan Kalijambe https://t.co/uKPOaTzXjK
100,2022-08-20 04:33:17+00:00,Braiiitmetaa,"Disaat semua pada post lgi di tempt konser, gw dsni cma ppkm (planga plongo kaya monyet) 

#LOLFanfest2022"
101,2022-08-20 04:32:34+00:00,uarmyhone,"@cakepguetuh Iya aku mau stay cool. 😔 
Jb aja nanti dia pura-pura ppkm."
102,2022-08-20 04:31:50+00:00,jubidotcom,Berita Papua // Pemkot Jayapura berlakukan PPKM mikro di zona merah https://t.co/ikxHQS8yRd https://t.co/EBpT0OnVRj
103,2022-08-20 04:23:47+00:00,anakmamahkim,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
104,2022-08-20 04:23:39+00:00,ditamulya_,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
105,2022-08-20 04:20:02+00:00,jujihoom,Keadaan saya ketika terbangun PPKM. https://t.co/vUOMYw1cGU
106,2022-08-20 04:18:07+00:00,adhikaisthianto,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
107,2022-08-20 04:17:34+00:00,Nandy_odox,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
108,2022-08-20 04:15:27+00:00,foucado,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
109,2022-08-20 04:15:20+00:00,eisathefirst,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
110,2022-08-20 04:11:30+00:00,crybby14,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
111,2022-08-20 04:11:22+00:00,masihsukasambat,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
112,2022-08-20 04:08:43+00:00,pratamaesque,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
113,2022-08-20 04:07:15+00:00,eiyz_amii,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
114,2022-08-20 04:02:49+00:00,henmw197,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
115,2022-08-20 04:00:39+00:00,farhanpraw,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
116,2022-08-20 04:00:05+00:00,kuberinamahelly,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
117,2022-08-20 03:54:17+00:00,KoramilTangen,"Pada hari Sabtu tgl 20 Agustus 2022 Pkl 09.00 wib s/d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Karangmalang. https://t.co/LYnzPtgPe2"
118,2022-08-20 03:51:40+00:00,bborbonco,RT @fulloeartt: Ppkm doodle #ppkm #butterflysoup https://t.co/WPbH90XRVw
119,2022-08-20 03:46:46+00:00,yuniinuraini,Rindu harga tiket jaman ppkm https://t.co/lslFTELAAM
120,2022-08-20 03:45:20+00:00,KoramilTangen,"Pada Pkl 08.30 wib s.d selesai telah dilaksanakan Giat  Patroli gabungan bersama Polsek Gemolong dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kec. Gemolong. https://t.co/JGhfFGbqwP"
121,2022-08-20 03:44:59+00:00,Nazzirulquayyum,RT @kochengfs: 🐈‍⬛ PPKM (planga plongo kaya monyet) https://t.co/rgCKkU2Tko
